date;bugs;reliability_remediation_effort;reliability_rating;vulnerabilities;security_remediation_effort;security_rating;code_smells;sqale_index;sqale_rating;development_cost;sqale_debt_ratio;new_sqale_debt_ratio;effort_to_reach_maintainability_rating_a;normalized_td;coverage;lines_to_cover;uncovered_lines;line_coverage;duplicated_lines;duplicated_blocks;duplicated_files;duplicated_lines_density;lines;ncloc;new_lines;ncloc_language_distribution;classes;files;directories;functions;statements;comment_lines;comment_lines_density;complexity;file_complexity;class_complexity;function_complexity;function_complexity_distribution;file_complexity_distribution;cognitive_complexity;violations;blocker_violations;critical_violations;major_violations;minor_violations;info_violations;false_positive_issues;wont_fix_issues;open_issues;reopened_issues;confirmed_issues
24/1/2012;25;195;5;3;45;2;267;3334;1;252660;1.3;0;0;0.395867965;0;4596;4596;0;848;20;14;3.5;24270;8422;;java=8422;106;101;6;1019;3690;8887;51.3;2055;20.3;19.4;2;"1=625;2=240;4=73;6=31;8=16;10=6;12=7";"0=26;5=20;10=23;20=19;30=7;60=3;90=3";1555;295;17;62;103;94;19;0;0;295;0;0
15/2/2012;25;195;5;3;45;2;267;3334;1;252690;1.3;0;0;0.395820966;0;4596;4596;0;848;20;14;3.5;24271;8423;;java=8423;106;101;6;1019;3690;8887;51.3;2055;20.3;19.4;2;"1=625;2=240;4=73;6=31;8=16;10=6;12=7";"0=26;5=20;10=23;20=19;30=7;60=3;90=3";1555;295;17;62;103;94;19;0;0;295;0;0
18/2/2012;25;195;5;3;45;2;267;3334;1;252780;1.3;0;0;0.395680038;0;4597;4597;0;848;20;14;3.5;24281;8426;;java=8426;106;101;6;1019;3691;8891;51.3;2055;20.3;19.4;2;"1=625;2=240;4=73;6=31;8=16;10=6;12=7";"0=26;5=20;10=23;20=19;30=7;60=3;90=3";1555;295;17;62;103;94;19;0;0;295;0;0
23/2/2012;25;195;5;3;45;2;267;3334;1;252810;1.3;0;0;0.395633084;0;4598;4598;0;848;20;14;3.5;24282;8427;;java=8427;106;101;6;1019;3692;8891;51.3;2055;20.3;19.4;2;"1=625;2=240;4=73;6=31;8=16;10=6;12=7";"0=26;5=20;10=23;20=19;30=7;60=3;90=3";1555;295;17;62;103;94;19;0;0;295;0;0
2/3/2012;25;195;5;3;45;2;267;3329;1;257850;1.3;0;0;0.387318208;0;4689;4689;0;848;20;14;3.5;24567;8595;;java=8595;107;102;6;1039;3769;8946;51;2099;20.6;19.6;2;"1=637;2=245;4=75;6=32;8=16;10=5;12=8";"0=26;5=20;10=23;20=19;30=8;60=3;90=3";1590;295;17;62;103;94;19;0;0;295;0;0
6/3/2012;25;195;5;3;45;2;267;3329;1;257850;1.3;0;0;0.387318208;0;4689;4689;0;848;20;14;3.5;24446;8595;;java=8595;107;102;6;1039;3769;8837;50.7;2099;20.6;19.6;2;"1=637;2=245;4=75;6=32;8=16;10=5;12=8";"0=26;5=20;10=23;20=19;30=8;60=3;90=3";1590;295;17;62;103;94;19;0;0;295;0;0
7/3/2012;25;195;5;3;45;2;267;3329;1;257760;1.3;0;0;0.387453445;0;4687;4687;0;848;20;14;3.5;24443;8592;;java=8592;107;102;6;1039;3769;8837;50.7;2099;20.6;19.6;2;"1=637;2=245;4=75;6=32;8=16;10=5;12=8";"0=26;5=20;10=23;20=19;30=8;60=3;90=3";1590;295;17;62;103;94;19;0;0;295;0;0
8/3/2012;25;195;5;3;45;2;267;3329;1;257760;1.3;0;0;0.387453445;0;4687;4687;0;848;20;14;3.5;24443;8592;;java=8592;107;102;6;1039;3769;8837;50.7;2099;20.6;19.6;2;"1=637;2=245;4=75;6=32;8=16;10=5;12=8";"0=26;5=20;10=23;20=19;30=8;60=3;90=3";1590;295;17;62;103;94;19;0;0;295;0;0
13/3/2012;25;195;5;3;45;2;267;3329;1;257580;1.3;0;0;0.387724202;0;4683;4683;0;848;20;14;3.5;24471;8586;;java=8586;107;102;6;1039;3765;8856;50.8;2099;20.6;19.6;2;"1=637;2=245;4=75;6=32;8=16;10=5;12=8";"0=26;5=20;10=23;20=19;30=8;60=3;90=3";1589;295;17;62;103;94;19;0;0;295;0;0
14/3/2012;25;195;5;3;45;2;268;3335;1;257790;1.3;0;0;0.388106598;0;4687;4687;0;848;20;14;3.5;24522;8593;;java=8593;107;102;6;1039;3769;8886;50.8;2102;20.6;19.6;2;"1=637;2=245;4=75;6=30;8=18;10=5;12=8";"0=26;5=20;10=22;20=20;30=8;60=3;90=3";1591;296;17;63;103;94;19;0;0;296;0;0
15/3/2012;25;195;5;3;45;2;268;3335;1;258090;1.3;0;0;0.387655469;0;4694;4694;0;848;20;14;3.5;24535;8603;;java=8603;107;102;6;1039;3775;8889;50.8;2107;20.7;19.7;2;"1=637;2=245;4=75;6=30;8=17;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1596;296;17;63;103;94;19;0;0;296;0;0
17/3/2012;25;195;5;3;45;2;268;3335;1;258090;1.3;0;0;0.387655469;0;4694;4694;0;848;20;14;3.5;24539;8603;;java=8603;107;102;6;1039;3775;8893;50.8;2107;20.7;19.7;2;"1=637;2=245;4=75;6=30;8=17;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1596;296;17;63;103;94;19;0;0;296;0;0
18/3/2012;25;195;5;3;45;2;268;3355;1;259530;1.3;0;0;0.387816437;0;4728;4728;0;878;22;14;3.6;24629;8651;;java=8651;107;102;6;1041;3807;8929;50.8;2123;20.8;19.8;2;"1=637;2=245;4=75;6=30;8=19;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1612;296;17;63;103;94;19;0;0;296;0;0
19/3/2012;25;195;5;3;45;2;268;3355;1;259530;1.3;0;0;0.387816437;0;4728;4728;0;878;22;14;3.6;24629;8651;;java=8651;107;102;6;1041;3807;8929;50.8;2123;20.8;19.8;2;"1=637;2=245;4=75;6=30;8=19;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1612;296;17;63;103;94;19;0;0;296;0;0
20/3/2012;25;195;5;3;45;2;268;3355;1;259530;1.3;0;0;0.387816437;0;4728;4728;0;878;22;14;3.6;24629;8651;;java=8651;107;102;6;1041;3807;8929;50.8;2123;20.8;19.8;2;"1=637;2=245;4=75;6=30;8=19;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1612;296;17;63;103;94;19;0;0;296;0;0
21/3/2012;25;195;5;3;45;2;268;3355;1;259590;1.3;0;0;0.3877268;0;4730;4730;0;878;22;14;3.6;24638;8653;;java=8653;107;102;6;1041;3807;8932;50.8;2123;20.8;19.8;2;"1=637;2=245;4=75;6=30;8=19;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1612;296;17;63;103;94;19;0;0;296;0;0
23/3/2012;25;195;5;3;45;2;266;3325;1;259980;1.3;0;0;0.38368336;0;4732;4732;0;848;20;14;3.4;24735;8666;;java=8666;107;102;6;1045;3808;8993;50.9;2127;20.9;19.9;2;"1=641;2=245;4=75;6=30;8=19;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1612;294;17;63;101;94;19;0;0;294;0;0
24/3/2012;25;195;5;3;45;2;266;3325;1;259650;1.3;0;0;0.384170999;0;4725;4725;0;848;20;14;3.4;24735;8655;;java=8655;107;102;6;1046;3801;8999;51;2125;20.8;19.9;2;"1=641;2=247;4=74;6=31;8=18;10=5;12=9";"0=26;5=20;10=22;20=19;30=9;60=3;90=3";1607;294;17;63;101;94;19;0;0;294;0;0
31/3/2012;25;195;5;3;45;2;267;3350;1;260310;1.3;0;0;0.386078138;0;4728;4728;0;848;20;14;3.4;25280;8677;;java=8677;108;103;6;1072;3784;9371;51.9;2133;20.7;19.8;2;"1=677;2=238;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1570;295;17;63;102;95;18;0;0;295;0;0
2/4/2012;25;195;5;3;45;2;267;3350;1;260310;1.3;0;0;0.386078138;0;4728;4728;0;848;20;14;3.4;25280;8677;;java=8677;108;103;6;1072;3784;9371;51.9;2133;20.7;19.8;2;"1=677;2=238;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1570;295;17;63;102;95;18;0;0;295;0;0
5/4/2012;25;195;5;3;45;2;267;3350;1;260310;1.3;0;0;0.386078138;0;4728;4728;0;848;20;14;3.4;25280;8677;;java=8677;108;103;6;1072;3784;9371;51.9;2133;20.7;19.8;2;"1=677;2=238;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1570;295;17;63;102;95;18;0;0;295;0;0
6/4/2012;25;195;5;3;45;2;267;3350;1;260310;1.3;0;0;0.386078138;0;4728;4728;0;848;20;14;3.4;25305;8677;;java=8677;108;103;6;1072;3784;9394;52;2133;20.7;19.8;2;"1=677;2=238;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1570;295;17;63;102;95;18;0;0;295;0;0
7/4/2012;25;195;5;3;45;2;272;3400;1;260310;1.3;0;0;0.391840498;0;4728;4728;0;848;20;14;3.4;25305;8677;;java=8677;108;103;6;1072;3784;9394;52;2133;20.7;19.8;2;"1=677;2=238;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1570;300;17;63;107;95;18;0;0;300;0;0
11/4/2012;25;195;5;3;45;2;272;3400;1;260190;1.3;0;0;0.392021215;0;4726;4726;0;848;20;14;3.4;25301;8673;;java=8673;108;103;6;1072;3782;9394;52;2132;20.7;19.7;2;"1=677;2=239;4=73;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1568;300;17;63;107;95;18;0;0;300;0;0
17/4/2012;26;205;5;3;45;2;272;3402;1;262170;1.3;0;0;0.389289392;0;4762;4762;0;848;20;14;3.3;25470;8739;;java=8739;108;103;6;1080;3814;9458;52;2148;20.9;19.9;2;"1=681;2=242;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1585;301;17;63;108;95;18;0;0;301;0;0
19/4/2012;26;205;5;3;45;2;272;3402;1;262440;1.3;0;0;0.388888889;0;4769;4769;0;848;20;14;3.3;25536;8748;;java=8748;108;103;6;1081;3815;9489;52;2149;20.9;19.9;2;"1=682;2=242;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1585;301;17;63;108;95;18;0;0;301;0;0
29/5/2012;26;205;5;3;45;2;272;3402;1;262530;1.3;0;0;0.388755571;0;4771;4771;0;848;20;14;3.3;25539;8751;;java=8751;108;103;6;1081;3817;9489;52;2149;20.9;19.9;2;"1=682;2=242;4=74;6=30;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1585;301;17;63;108;95;18;0;0;301;0;0
2/6/2012;26;205;5;3;45;2;272;3387;1;262830;1.3;0;0;0.386599703;0;4775;4775;0;848;20;14;3.3;25574;8761;;java=8761;108;103;6;1082;3821;9499;52;2151;20.9;19.9;2;"1=684;2=241;4=73;6=31;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1589;301;17;63;107;96;18;0;0;301;0;0
4/6/2012;26;205;5;3;45;2;272;3387;1;262830;1.3;0;0;0.386599703;0;4775;4775;0;848;20;14;3.3;25574;8761;;java=8761;108;103;6;1082;3821;9499;52;2151;20.9;19.9;2;"1=684;2=241;4=73;6=31;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=3;90=3";1589;301;17;63;107;96;18;0;0;301;0;0
6/6/2012;26;205;5;3;45;2;271;3353;1;264210;1.3;0.535714286;0;0.380719882;0;4805;4805;0;848;20;14;3.3;25680;8807;;java=8807;108;103;6;1082;3843;9533;52;2166;21;20.1;2;"1=684;2=242;4=72;6=31;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=2;90=4";1605;300;17;64;104;97;18;0;0;300;0;0
7/6/2012;26;205;5;3;45;2;271;3353;1;264210;1.3;0;0;0.380719882;0;4805;4805;0;848;20;14;3.3;25680;8807;;java=8807;108;103;6;1082;3843;9533;52;2166;21;20.1;2;"1=684;2=242;4=72;6=31;8=18;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=2;90=4";1605;300;17;64;104;97;18;0;0;300;0;0
8/6/2012;26;205;5;3;45;2;274;3413;1;264390;1.3;0;0;0.387268807;0;4811;4811;0;848;20;14;3.3;25688;8813;;java=8813;108;103;6;1082;3849;9537;52;2167;21;20.1;2;"1=684;2=242;4=72;6=30;8=19;10=5;12=9";"0=27;5=20;10=22;20=19;30=9;60=2;90=4";1609;303;17;64;107;97;18;0;0;303;0;0
12/6/2012;26;205;5;3;45;2;274;3418;1;265170;1.3;0;0;0.386695328;0;4827;4827;0;848;20;14;3.3;25759;8839;;java=8839;108;103;6;1086;3863;9566;52;2174;21.1;20.1;2;"1=688;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;303;17;64;107;97;18;0;0;303;0;0
13/6/2012;25;195;5;3;45;2;274;3418;1;265170;1.3;0;0;0.386695328;0;4827;4827;0;848;20;14;3.3;25764;8839;;java=8839;108;103;6;1086;3863;9569;52;2174;21.1;20.1;2;"1=688;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
11/8/2012;25;195;5;3;45;2;274;3418;1;265170;1.3;0;0;0.386695328;0;4827;4827;0;848;20;14;3.3;25764;8839;;java=8839;108;103;6;1086;3863;9569;52;2174;21.1;20.1;2;"1=688;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
30/8/2012;25;195;5;3;45;2;274;3418;1;264960;1.3;0;0;0.387001812;0;4827;4827;0;848;20;14;3.3;25758;8832;;java=8832;108;103;6;1086;3863;9569;52;2174;21.1;20.1;2;"1=688;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
29/9/2012;25;195;5;3;45;2;274;3418;1;265050;1.3;0;0;0.386870402;0;4828;4828;0;848;20;14;3.3;25768;8835;;java=8835;108;103;6;1087;3864;9572;52;2175;21.1;20.1;2;"1=689;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
7/10/2012;25;195;5;3;45;2;274;3418;1;265050;1.3;0;0;0.386870402;0;4828;4828;0;848;20;14;3.3;25768;8835;;java=8835;108;103;6;1087;3864;9572;52;2175;21.1;20.1;2;"1=689;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
25/10/2012;25;195;5;3;45;2;274;3418;1;265230;1.3;0;0;0.38660785;0;4832;4832;0;848;20;14;3.3;25802;8841;;java=8841;108;103;6;1089;3866;9592;52;2177;21.1;20.2;2;"1=691;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
26/10/2012;25;195;5;3;45;2;274;3418;1;265320;1.3;0;0;0.386476707;0;4833;4833;0;848;20;14;3.3;25826;8844;;java=8844;108;103;6;1090;3867;9609;52.1;2178;21.1;20.2;2;"1=692;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
1/11/2012;25;195;5;3;45;2;274;3418;1;265320;1.3;0;0;0.386476707;0;4833;4833;0;848;20;14;3.3;25853;8844;;java=8844;108;103;6;1090;3867;9635;52.1;2178;21.1;20.2;2;"1=692;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
7/11/2012;25;195;5;3;45;2;274;3418;1;265320;1.3;0;0;0.386476707;0;4833;4833;0;848;20;14;3.3;25863;8844;;java=8844;108;103;6;1090;3867;9645;52.2;2178;21.1;20.2;2;"1=692;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
22/11/2012;25;195;5;3;45;2;274;3418;1;265320;1.3;0;0;0.386476707;0;4833;4833;0;848;20;14;3.3;25848;8844;;java=8844;108;103;6;1090;3867;9645;52.2;2178;21.1;20.2;2;"1=692;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;302;17;64;106;97;18;0;0;302;0;0
23/11/2012;23;165;5;3;45;2;272;3404;1;265350;1.3;0;0;0.384850198;0;4835;4835;0;848;20;14;3.3;25855;8845;;java=8845;108;103;6;1091;3869;9649;52.2;2179;21.2;20.2;2;"1=693;2=242;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1610;298;17;64;102;97;18;0;0;298;0;0
30/11/2012;23;165;5;3;45;2;273;3414;1;265920;1.3;0;0;0.38515343;0;4846;4846;0;848;20;14;3.3;25902;8864;;java=8864;108;103;6;1093;3879;9669;52.2;2184;21.2;20.2;2;"1=693;2=244;4=72;6=30;8=18;10=5;12=10";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1614;299;17;65;102;97;18;0;0;299;0;0
1/12/2012;25;175;5;3;45;2;284;3544;1;267180;1.3;0;0;0.397933977;0;4874;4874;0;932;22;14;3.6;25987;8906;;java=8906;108;103;6;1096;3904;9695;52.1;2192;21.3;20.3;2;"1=694;2=245;4=73;6=30;8=18;10=5;12=10";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1620;312;17;66;112;99;18;0;0;312;0;0
4/12/2012;25;175;5;3;45;2;284;3544;1;267180;1.3;0;0;0.397933977;0;4874;4874;0;932;22;14;3.6;25987;8906;;java=8906;108;103;6;1096;3904;9695;52.1;2192;21.3;20.3;2;"1=694;2=245;4=73;6=30;8=18;10=5;12=10";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1620;312;17;66;112;99;18;0;0;312;0;0
20/12/2012;25;175;5;3;45;2;284;3544;1;267390;1.3;0;0;0.397621452;0;4878;4878;0;932;22;14;3.6;26007;8913;;java=8913;108;103;6;1097;3908;9704;52.1;2194;21.3;20.3;2;"1=694;2=246;4=73;6=30;8=18;10=5;12=10";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1621;312;17;66;112;99;18;0;0;312;0;0
5/1/2013;25;175;5;3;45;2;284;3544;1;267660;1.3;0;0;0.397220354;0;4884;4884;0;932;22;14;3.6;26016;8922;;java=8922;108;103;6;1097;3914;9704;52.1;2197;21.3;20.3;2;"1=694;2=245;4=73;6=31;8=18;10=5;12=10";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1624;312;17;66;112;99;18;0;0;312;0;0
24/1/2013;25;175;5;3;45;2;290;3556;1;267660;1.3;0;0;0.398565344;0;4884;4884;0;932;22;14;3.6;26016;8922;;java=8922;108;103;6;1097;3914;9704;52.1;2197;21.3;20.3;2;"1=694;2=245;4=73;6=31;8=18;10=5;12=10";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1624;318;17;66;118;99;18;0;0;318;0;0
1/2/2013;25;175;5;3;45;2;290;3556;1;267660;1.3;0;0;0.398565344;0;4884;4884;0;932;22;14;3.6;26016;8922;;java=8922;108;103;6;1097;3914;9704;52.1;2197;21.3;20.3;2;"1=694;2=245;4=73;6=31;8=18;10=5;12=10";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1624;318;17;66;118;99;18;0;0;318;0;0
2/2/2013;25;175;5;3;45;2;290;3556;1;267690;1.3;0;0;0.398520677;0;4885;4885;0;932;22;14;3.6;26018;8923;;java=8923;108;103;6;1097;3914;9705;52.1;2197;21.3;20.3;2;"1=694;2=245;4=73;6=31;8=18;10=5;12=10";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1624;318;17;66;118;99;18;0;0;318;0;0
8/4/2013;25;175;5;3;45;2;288;3544;1;267750;1.3;0;0;0.397086835;0;4887;4887;0;932;22;14;3.6;26016;8925;;java=8925;108;103;6;1097;3917;9702;52.1;2195;21.3;20.3;2;"1=694;2=245;4=73;6=31;8=18;10=6;12=9";"0=26;5=21;10=22;20=18;30=10;60=2;90=4";1622;316;17;65;118;98;18;0;0;316;0;0
18/4/2013;25;175;5;3;45;2;323;3932;1;270120;1.5;0;0;0.436694802;0;4908;4908;0;932;22;14;3.6;26172;9004;;java=9004;108;103;6;1100;3932;9773;52;2198;21.3;20.4;2;"1=697;2=245;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1626;351;17;65;120;101;48;0;0;351;0;0
21/4/2013;25;175;5;3;45;2;323;3932;1;270810;1.5;0;0;0.435582142;0;4917;4917;0;932;22;14;3.6;26253;9027;;java=9027;108;103;6;1105;3941;9813;52.1;2209;21.4;20.5;2;"1=698;2=249;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1632;351;17;65;120;101;48;0;0;351;0;0
22/4/2013;25;175;5;3;45;2;319;3892;1;270990;1.4;0;0;0.430864608;0;4922;4922;0;932;22;14;3.5;26265;9033;;java=9033;108;103;6;1105;3946;9819;52.1;2210;21.5;20.5;2;"1=697;2=250;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1633;347;17;65;116;101;48;0;0;347;0;0
23/4/2013;25;175;5;3;45;2;319;3892;1;270990;1.4;0;0;0.430864608;0;4922;4922;0;932;22;14;3.5;26282;9033;;java=9033;108;103;6;1105;3946;9832;52.1;2210;21.5;20.5;2;"1=697;2=250;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1633;347;17;65;116;101;48;0;0;347;0;0
24/4/2013;25;175;5;3;45;2;319;3892;1;270990;1.4;0;0;0.430864608;0;4922;4922;0;932;22;14;3.5;26282;9033;;java=9033;108;103;6;1105;3946;9832;52.1;2210;21.5;20.5;2;"1=697;2=250;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1633;347;17;65;116;101;48;0;0;347;0;0
25/4/2013;25;175;5;3;45;2;318;3861;1;271530;1.4;0;0;0.426582698;0;4937;4937;0;932;22;14;3.5;26316;9051;;java=9051;108;103;6;1105;3960;9847;52.1;2213;21.5;20.5;2;"1=697;2=249;4=74;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1640;346;17;65;113;103;48;0;0;346;0;0
27/4/2013;25;175;5;3;45;2;318;3861;1;271530;1.4;0;0;0.426582698;0;4937;4937;0;932;22;14;3.5;26316;9051;;java=9051;108;103;6;1105;3960;9847;52.1;2213;21.5;20.5;2;"1=697;2=249;4=74;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1640;346;17;65;113;103;48;0;0;346;0;0
9/5/2013;25;175;5;3;45;2;318;3861;1;271560;1.4;0;0;0.426535572;0;4937;4937;0;932;22;14;3.5;26335;9052;;java=9052;108;103;6;1106;3959;9861;52.1;2214;21.5;20.5;2;"1=698;2=249;4=74;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1640;346;17;65;113;103;48;0;0;346;0;0
17/5/2013;25;175;5;3;45;2;318;3861;1;271770;1.4;0;0;0.426205983;0;4938;4938;0;932;22;14;3.5;26368;9059;;java=9059;108;103;6;1108;3961;9879;52.2;2216;21.5;20.5;2;"1=700;2=249;4=74;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1640;346;17;65;113;103;48;0;0;346;0;0
18/5/2013;25;175;5;3;45;2;318;3856;1;271710;1.4;0;0;0.42574804;0;4933;4933;0;932;22;14;3.5;26366;9057;;java=9057;108;103;6;1108;3959;9879;52.2;2215;21.5;20.5;2;"1=700;2=250;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1640;346;16;66;113;103;48;0;0;346;0;0
30/5/2013;25;175;5;3;45;2;318;3856;1;271710;1.4;0;0;0.42574804;0;4933;4933;0;932;22;14;3.5;26365;9057;;java=9057;108;103;6;1108;3959;9878;52.2;2215;21.5;20.5;2;"1=700;2=250;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1640;346;16;66;113;103;48;0;0;346;0;0
3/6/2013;25;175;5;3;45;2;321;3856;1;271770;1.4;0;0;0.425654046;0;4935;4935;0;932;22;14;3.5;26376;9059;;java=9059;108;103;6;1108;3961;9890;52.2;2215;21.5;20.5;2;"1=700;2=250;4=73;6=31;8=18;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1640;349;16;66;113;103;51;0;0;349;0;0
4/6/2013;25;175;5;3;45;2;321;3856;1;271920;1.4;0;0;0.425419241;0;4938;4938;0;932;22;14;3.5;26384;9064;;java=9064;108;103;6;1108;3965;9895;52.2;2216;21.5;20.5;2;"1=700;2=250;4=73;6=30;8=19;10=6;12=9";"0=27;5=20;10=22;20=18;30=10;60=2;90=4";1642;349;16;66;113;103;51;0;0;349;0;0
5/6/2013;25;175;5;3;45;2;321;3856;1;274410;1.4;0;0;0.421558981;0;4992;4992;0;932;22;14;3.5;26598;9147;;java=9147;110;105;6;1116;4005;9939;52.1;2232;21.3;20.3;2;"1=702;2=256;4=73;6=30;8=19;10=6;12=9";"0=27;5=22;10=22;20=18;30=10;60=2;90=4";1652;349;16;66;113;103;51;0;0;349;0;0
11/7/2013;25;175;5;3;45;2;321;3856;1;275010;1.4;0;0;0.420639249;0;5000;5000;0;932;22;14;3.5;26623;9167;;java=9167;110;105;6;1120;4013;9947;52;2238;21.3;20.3;2;"1=704;2=258;4=73;6=30;8=19;10=6;12=9";"0=27;5=22;10=22;20=18;30=10;60=2;90=4";1656;349;16;66;113;103;51;0;0;349;0;0
20/8/2013;25;175;5;3;45;2;321;3856;1;275010;1.4;0;0;0.420639249;0;5000;5000;0;932;22;14;3.5;26623;9167;;java=9167;110;105;6;1120;4013;9947;52;2238;21.3;20.3;2;"1=704;2=258;4=73;6=30;8=19;10=6;12=9";"0=27;5=22;10=22;20=18;30=10;60=2;90=4";1656;349;16;66;113;103;51;0;0;349;0;0
25/10/2013;25;175;5;3;45;2;321;3856;1;275010;1.4;0;0;0.420639249;0;5000;5000;0;932;22;14;3.5;26623;9167;;java=9167;110;105;6;1120;4013;9947;52;2238;21.3;20.3;2;"1=704;2=258;4=73;6=30;8=19;10=6;12=9";"0=27;5=22;10=22;20=18;30=10;60=2;90=4";1656;349;16;66;113;103;51;0;0;349;0;0
26/11/2013;25;175;5;3;45;2;321;3856;1;276000;1.4;0;0;0.419130435;0;5014;5014;0;932;22;14;3.5;26781;9200;;java=9200;110;105;6;1128;4027;10040;52.2;2253;21.5;20.5;2;"1=707;2=263;4=73;6=30;8=19;10=6;12=9";"0=27;5=22;10=22;20=18;30=10;60=2;90=4";1663;349;16;66;113;103;51;0;0;349;0;0
31/1/2014;25;175;5;3;45;2;340;4096;1;276180;1.5;0;0;0.444927221;0;5014;5014;0;932;22;14;3.5;26794;9206;;java=9206;110;105;6;1128;4027;10047;52.2;2253;21.5;20.5;2;"1=707;2=263;4=73;6=30;8=19;10=6;12=9";"0=27;5=22;10=22;20=18;30=10;60=2;90=4";1663;368;16;66;113;115;58;0;0;368;0;0
